,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,money
181322,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,10,7352
181388,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,10,11448
181448,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,11,7352
181458,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,11,7352
181460,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,11,7353
181599,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,12,7352
181601,SpiceJet,SG-1054,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,12,7352
181610,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,12,7352
181613,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,12,7353
181761,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,13,7352
181771,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,13,7352
181845,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,13,8193
181915,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,14,7352
181917,SpiceJet,SG-1054,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,14,7352
181927,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,14,7352
182002,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,14,8718
182072,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,15,7352
182079,SpiceJet,SG-1054,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,15,7352
182089,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,15,7352
182161,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,15,8718
182213,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,16,2271
182225,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,16,3093
182226,SpiceJet,SG-1054,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,16,3150
182227,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,16,3150
182378,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,17,2586
182382,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,17,3093
182383,SpiceJet,SG-1054,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,17,3150
182384,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,17,3150
182517,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,18,2271
182534,SpiceJet,SG-1054,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,18,3150
182535,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,18,3150
182548,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,18,3716
182688,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,19,3093
182689,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,19,3150
182691,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,19,3006
182841,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,20,3093
182843,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,20,3150
182845,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,20,3006
183002,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,21,3150
183004,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,21,3006
183017,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,21,3716
183162,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,22,3093
183165,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,22,3150
183181,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,22,3951
183308,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,23,3093
183311,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,23,3150
183313,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,23,3006
183469,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,24,3093
183470,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,24,3150
183472,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,24,3006
183624,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,25,2586
183629,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,25,3150
183633,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,25,3093
183755,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,26,2271
183780,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,26,3093
183783,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,26,3150
183943,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,27,3093
183944,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,27,3150
183946,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,27,3006
184107,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,28,2586
184110,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,28,3150
184124,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,28,3716
184239,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,29,2271
184255,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,29,3093
184257,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,29,3150
184404,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,30,3093
184408,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,30,3150
184410,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,30,3006
184555,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,31,2568
184576,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,31,2586
184578,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,31,3093
184727,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,32,2568
184744,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,32,2586
184750,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,32,3093
184880,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,33,2568
184911,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,33,3275
184912,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,33,3006
185042,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,34,2568
185064,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,34,3275
185065,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,34,3006
185201,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,35,2568
185220,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,35,2586
185233,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,35,3716
185368,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,36,2568
185370,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,36,2271
185390,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,36,3093
185516,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,37,2568
185530,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,37,2586
185533,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,37,3093
185695,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,38,2568
185700,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,38,3275
185701,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,38,3006
185844,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,39,2568
185865,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,39,2586
185881,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,39,3275
186008,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,40,2568
186010,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,40,2271
186036,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,40,3275
186164,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,41,2568
186166,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,41,2271
186189,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,41,3093
186329,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,42,2568
186331,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,42,2271
186356,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,42,3275
186491,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,43,2568
186493,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,43,2271
186511,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,43,3275
186645,SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,44,2568
186663,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,44,2586
186668,Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,44,3275
186927,Indigo,6E-2007,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,45,7391
186991,Indigo,6E-2007,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,46,3275
187145,Indigo,6E-2007,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,47,3275
187286,Indigo,6E-2007,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,48,3093
187426,Indigo,6E-2007,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,49,3275
187569,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,2,9872
187573,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,2,10817
187653,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,3,5883
187655,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,3,6407
187659,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,3,10712
187752,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,4,9031
187781,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,4,10712
187841,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,5,5881
187845,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,5,5883
187849,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,5,6092
187947,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,6,5881
187952,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,6,5883
187956,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,6,6092
188063,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,7,5881
188067,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,7,5883
188069,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,7,6092
188183,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,8,5881
188195,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,8,7772
188302,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,9,5881
188306,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,9,5883
188313,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,9,6092
188426,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,10,5881
188430,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,10,5883
188450,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,10,8192
188552,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,11,5881
188564,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,11,6092
188689,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,12,5881
188696,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,12,5883
188710,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,12,6304
188824,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,13,5881
188834,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,13,5882
188836,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,13,5883
188965,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,14,5881
188986,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,14,6723
188987,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,14,6827
189110,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,15,5881
189127,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,15,6304
189249,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,16,2828
189261,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,16,3150
189267,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,16,3572
189387,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,17,2408
189398,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,17,3150
189406,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,17,3572
189544,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,18,3150
189552,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,18,3572
189660,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,19,1830
189682,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,19,3150
189690,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,19,3572
189805,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,20,1830
189828,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,20,3000
189831,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,20,3150
189946,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,21,1830
189965,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,21,3150
189974,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,21,3572
190112,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,22,3150
190123,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,22,3572
190228,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,23,1830
190251,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,23,3150
190257,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,23,3572
190367,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,24,1830
190381,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,24,3150
190391,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,24,3572
190534,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,25,3150
190542,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,25,3572
190650,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,26,1830
190677,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,26,3150
190684,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,26,3572
190792,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,27,1830
190813,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,27,3000
190817,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,27,3150
190938,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,28,2408
190952,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,28,3150
190965,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,28,3572
191089,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,29,3150
191105,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,29,3572
191205,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,30,1830
191229,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,30,3150
191240,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,30,3572
191346,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,31,1830
191382,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,31,3000
191392,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,31,3572
191524,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,32,3000
191535,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,32,3572
191618,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,33,1830
191658,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,33,3000
191669,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,33,3572
191764,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,34,1830
191804,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,34,3000
191815,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,34,3572
191901,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,35,1830
191917,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,35,3000
191934,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,35,3572
192061,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,36,3000
192077,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,36,3572
192173,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,37,1830
192192,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,37,3000
192208,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,37,3572
192305,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,38,1830
192322,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,38,3000
192337,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,38,3572
192491,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,39,3000
192501,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,39,3572
192585,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,40,1830
192627,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,40,3000
192637,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,40,3572
192723,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,41,1830
192764,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,41,3000
192768,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,41,3000
192862,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,42,1830
192903,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,42,3000
192913,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,42,3572
193038,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,43,3000
193046,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,43,3572
193132,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,44,1830
193171,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.92,44,3000
193185,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,44,3572
193265,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,45,1830
193301,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2.25,45,3000
193304,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,45,3572
193421,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2.25,46,3000
193424,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,46,3572
193497,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,47,1830
193538,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2.25,47,3000
193541,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,47,3572
193649,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,48,3000
193654,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2.25,48,3000
193728,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,49,1830
193764,SpiceJet,SG-678,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2.25,49,3000
193767,Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2,49,3572
197944,SpiceJet,SG-731,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.5,4,5041
197953,Air_India,AI-766,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.58,4,5358
198110,SpiceJet,SG-731,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.5,6,5041
198131,SpiceJet,SG-6016,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.5,6,8297
198296,SpiceJet,SG-731,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.5,8,5041
198299,Air_India,AI-766,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.58,8,5043
198580,SpiceJet,SG-731,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.5,11,5041
198587,Air_India,AI-766,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.58,11,5043
198617,SpiceJet,SG-6016,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.5,11,8297
198799,SpiceJet,SG-731,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.5,13,5041
198841,SpiceJet,SG-6016,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.5,13,8297
