,airline,flight,source_city,departure_time,Time,stops,arrival_time,Time,destination_city,class,duration,days_left,price
208289,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,17,22152
208291,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,17,22152
208295,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,17,29992
208309,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,17,36712
208311,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,17,36712
208336,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,17,42312
208391,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,18,22152
208395,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,18,22152
208397,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,18,22152
208403,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,18,29992
208419,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,18,36712
208421,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,18,36712
208447,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,18,42312
208508,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,19,22152
208512,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,19,22152
208514,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,19,22152
208520,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,19,29992
208535,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,19,36712
208537,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,19,36712
208559,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,19,42312
208618,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,20,22152
208621,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,20,22152
208623,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,20,22152
208629,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,20,29992
208644,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,20,36712
208673,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,20,42312
208677,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,20,44664
208735,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,21,22152
208739,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,21,22152
208741,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,21,22152
208747,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,21,29992
208767,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,21,36712
208769,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,21,36712
208794,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,21,42312
208847,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,22,22152
208851,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,22,22152
208853,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,22,22152
208858,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,22,29992
208876,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,22,36712
208902,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,22,42312
208905,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,22,44664
208960,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,23,22152
208964,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,23,22152
208966,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,23,22152
208973,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,23,29992
208989,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,23,36712
208991,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,23,36712
209014,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,23,42312
209067,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,24,22152
209071,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,24,22152
209073,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,24,22152
209093,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,24,36712
209095,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,24,36712
209121,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,24,42312
209174,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,25,22152
209178,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,25,22152
209180,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,25,22152
209187,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,25,29992
209206,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,25,36712
209208,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,25,36712
209232,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,25,42312
209292,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,26,22152
209296,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,26,22152
209298,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,26,22152
209304,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,26,29992
209322,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,26,36712
209324,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,26,36712
209348,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,26,42312
209402,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,27,22152
209405,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,27,22152
209407,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,27,22152
209413,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,27,29992
209428,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,27,36712
209456,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,27,42312
209461,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,27,44664
209518,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,28,22152
209522,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,28,22152
209524,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,28,22152
209530,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,28,29992
209549,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,28,36712
209551,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,28,36712
209576,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,28,42312
209630,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,29,22152
209634,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,29,22152
209640,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,29,29992
209643,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,29,30092
209659,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,29,36712
209661,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,29,36712
209683,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,29,42312
209743,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,30,22152
209747,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,30,22152
209749,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,30,22152
209755,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,30,29992
209769,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,30,36712
209771,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,30,36712
209797,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,30,42312
209849,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,31,22152
209853,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,31,22152
209855,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,31,22152
209860,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,31,29992
209877,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,31,36712
209879,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,31,36712
209899,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,31,42312
209960,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,32,22152
209964,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,32,22152
209966,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,32,22152
209973,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,32,29992
209992,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,32,36712
209994,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,32,36712
210019,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,32,42312
210078,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,33,22152
210082,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,33,22152
210084,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,33,22152
210091,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,33,29992
210107,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,33,36712
210109,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,33,36712
210134,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,33,42312
210188,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,34,22152
210191,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,34,22152
210193,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,34,22152
210199,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,34,29992
210215,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,34,36712
210244,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,34,42312
210249,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,34,44664
210304,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,35,22152
210308,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,35,22152
210310,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,35,22152
210316,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,35,29992
210337,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,35,36712
210339,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,35,36712
210364,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,35,42312
210417,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,36,22152
210421,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,36,22152
210423,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,36,22152
210429,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,36,29992
210446,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,36,36712
210448,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,36,36712
210470,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,36,42312
210530,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,37,22152
210534,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,37,22152
210536,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,37,22152
210542,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,37,29992
210559,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,37,36712
210561,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,37,36712
210587,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,37,42312
210637,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,38,22152
210641,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,38,22152
210643,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,38,22152
210648,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,38,29992
210665,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,38,36712
210667,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,38,36712
210691,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,38,42312
210746,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,39,22152
210750,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,39,22152
210752,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,39,22152
210759,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,39,29992
210777,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,39,36712
210779,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,39,36712
210804,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,39,42312
210864,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,40,22152
210868,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,40,22152
210870,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,40,22152
210877,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,40,29992
210896,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,40,36712
210898,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,40,36712
210921,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,40,42312
210974,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,41,22152
210977,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,41,22152
210979,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,41,22152
210986,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,41,29992
211028,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,41,42312
211034,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,41,44664
211035,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,41,44664
211091,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,42,22152
211095,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,42,22152
211097,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,42,22152
211104,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,42,29992
211124,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,42,36712
211126,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,42,36712
211148,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,42,42312
211203,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,43,22152
211207,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,43,22152
211209,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,43,22152
211215,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,43,29992
211231,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,43,36712
211233,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,43,36712
211253,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,43,42312
211314,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,44,22152
211318,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,44,22152
211320,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,44,22152
211326,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,44,29992
211343,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,44,36712
211345,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,44,36712
211372,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,44,42312
211428,Air_India,AI-868,Delhi,Evening,18,zero,Evening,20,Mumbai,Business,2,45,22152
211431,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,45,22152
211433,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,45,22152
211457,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,45,36712
211458,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,45,36712
211461,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,45,37944
211483,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,45,42312
211542,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,46,22152
211549,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,46,29992
211566,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,46,36712
211567,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,46,36712
211597,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,46,42312
211651,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,47,22152
211653,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,47,22152
211659,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,47,29992
211679,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,47,36712
211680,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,47,36712
211706,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,47,42312
211759,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,48,22152
211766,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,48,29992
211786,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,48,36712
211814,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,48,42312
211818,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,48,44664
211865,Air_India,AI-805,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,49,22152
211867,Air_India,AI-624,Delhi,Evening,18,zero,Night,20.25,Mumbai,Business,2.25,49,22152
211873,Vistara,UK-941,Delhi,Evening,18,zero,Evening,20.33,Mumbai,Business,2.33,49,29992
211893,Vistara,UK-977,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,49,36712
211919,Vistara,UK-985,Delhi,Evening,18,zero,Night,20.17,Mumbai,Business,2.17,49,42312
211924,Vistara,UK-955,Delhi,Evening,18,zero,Night,20.33,Mumbai,Business,2.33,49,44664
211973,Air_India,AI-807,Delhi,Evening,18,zero,Night,20.75,Bangalore,Business,2.75,1,33979
211979,Vistara,UK-813,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,1,50751
211982,Vistara,UK-809,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,1,59509
211998,Vistara,UK-817,Delhi,Evening,18,zero,Evening,20.75,Bangalore,Business,2.75,2,33979
211999,Vistara,UK-813,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,2,33979
212000,Vistara,UK-809,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,2,33979
212004,Air_India,AI-807,Delhi,Evening,18,zero,Night,20.75,Bangalore,Business,2.75,2,33979
212046,Air_India,AI-807,Delhi,Evening,18,zero,Night,20.75,Bangalore,Business,2.75,3,33979
212073,Vistara,UK-817,Delhi,Evening,18,zero,Evening,20.75,Bangalore,Business,2.75,3,50751
212074,Vistara,UK-813,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,3,50751
212075,Vistara,UK-809,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,3,50751
212102,Vistara,UK-813,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,4,32859
212103,Vistara,UK-809,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,4,32859
212107,Air_India,AI-807,Delhi,Evening,18,zero,Night,20.75,Bangalore,Business,2.75,4,32859
212114,Vistara,UK-817,Delhi,Evening,18,zero,Evening,20.75,Bangalore,Business,2.75,4,40296
212169,Vistara,UK-817,Delhi,Evening,18,zero,Evening,20.75,Bangalore,Business,2.75,5,32859
212170,Vistara,UK-809,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,5,32859
212173,Air_India,AI-807,Delhi,Evening,18,zero,Night,20.75,Bangalore,Business,2.75,5,32859
212181,Vistara,UK-813,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,5,40296
212251,Vistara,UK-817,Delhi,Evening,18,zero,Evening,20.75,Bangalore,Business,2.75,6,32859
212252,Vistara,UK-809,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,6,32859
212256,Air_India,AI-807,Delhi,Evening,18,zero,Night,20.75,Bangalore,Business,2.75,6,32859
212265,Vistara,UK-813,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,6,40296
212332,Vistara,UK-817,Delhi,Evening,18,zero,Evening,20.75,Bangalore,Business,2.75,7,32859
212333,Vistara,UK-813,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,7,32859
212337,Air_India,AI-807,Delhi,Evening,18,zero,Night,20.75,Bangalore,Business,2.75,7,32859
212341,Vistara,UK-809,Delhi,Evening,18,zero,Night,20.83,Bangalore,Business,2.83,7,40296
